Movie_Name,Year,Genre,Director,RunTime,Rating,Metascore,Review_url,NumofVotes
Good Morning Vietnam,1987,Biography Comedy ,Barry Levinson,121 min,7.3,67,https://imdb.com/title/tt0093105/reviews,127824
Son of the South,2020,Biography ,Barry Alexander Brown,105 min,5.3,60,https://imdb.com/title/tt2235372/reviews,519
Tesla,2020,Biography ,Michael Almereyda,102 min,5,67,https://imdb.com/title/tt5259822/reviews,6754
Confessions of a Dangerous Mind,2002,Biography Comedy Crime,George Clooney,113 min,7,67,https://imdb.com/title/tt0270288/reviews,84375
Soul Surfer,2011,Biography  Family,Sean McNamara,112 min,7,53,https://imdb.com/title/tt1596346/reviews,46313
Trumbo,2015,Biography Crime ,Jay Roach,124 min,7.5,60,https://imdb.com/title/tt3203606/reviews,77480
The Straight Story,1999,Biography ,David Lynch,112 min,8,86,https://imdb.com/title/tt0166896/reviews,83085
Serpico,1973,Biography Crime ,Sidney Lumet,130 min,7.7,87,https://imdb.com/title/tt0070666/reviews,111619
Dolemite Is My Name,2019,Biography Comedy ,Craig Brewer,118 min,7.3,76,https://imdb.com/title/tt8526872/reviews,55149
October Sky,1999,Biography  Family,Joe Johnston,108 min,7.8,71,https://imdb.com/title/tt0132477/reviews,83771
The Iceman,2012,Biography Crime ,Ariel Vromen,106 min,6.8,60,https://imdb.com/title/tt1491044/reviews,71215
Chariots of Fire,1981,Biography  Sport,Hugh Hudson,125 min,7.2,78,https://imdb.com/title/tt0082158/reviews,55619
The Catcher Was a Spy,2018,Biography  History,Ben Lewin,94 min,6.2,49,https://imdb.com/title/tt4602066/reviews,8068
Mary Magdalene,2018,Biography ,Garth Davis,120 min,5.9,48,https://imdb.com/title/tt5360996/reviews,8933
Lords of Chaos,2018,Biography  Horror,Jonas Åkerlund,118 min,6.6,48,https://imdb.com/title/tt4669296/reviews,13030
The Wind Rises,2013,Animation Biography ,Hayao Miyazaki,126 min,7.8,83,https://imdb.com/title/tt2013293/reviews,75494
Saving Mr. Banks,2013,Biography Comedy ,John Lee Hancock,125 min,7.5,65,https://imdb.com/title/tt2140373/reviews,153627
Julie & Julia,2009,Biography  Romance,Nora Ephron,123 min,7,66,https://imdb.com/title/tt1135503/reviews,109782
Charlie Wilson's War,2007,Biography Comedy ,Mike Nichols,102 min,7,67,https://imdb.com/title/tt0472062/reviews,111861
The Sapphires,2012,Biography Comedy ,Wayne Blair,103 min,7,67,https://imdb.com/title/tt1673697/reviews,13627
Shirley,2020,Biography  Mystery,Josephine Decker,107 min,6.2,76,https://imdb.com/title/tt8430598/reviews,8632
Creation Stories,2021,Biography  Music,Nick Moran,105 min,6.3,0,https://imdb.com/title/tt5693182/reviews,563
Battle of the Sexes,2017,Biography Comedy ,Jonathan Dayton,121 min,6.7,73,https://imdb.com/title/tt4622512/reviews,51032
What's Love Got to Do with It,1993,Biography  Music,Brian Gibson,118 min,7.3,76,https://imdb.com/title/tt0108551/reviews,17451
Rob Roy,1995,Adventure Biography ,Michael Caton-Jones,139 min,6.9,55,https://imdb.com/title/tt0114287/reviews,40770
Alive,1993,Biography  Thriller,Frank Marshall,120 min,7.1,56,https://imdb.com/title/tt0106246/reviews,51749
Brain on Fire,2016,Biography ,Gerard Barrett,88 min,6.6,34,https://imdb.com/title/tt3704700/reviews,18598
Lovelace,2013,Biography ,Rob Epstein,93 min,6.2,51,https://imdb.com/title/tt1426329/reviews,38978
Dangerous Minds,1995,Biography ,John N. Smith,99 min,6.6,47,https://imdb.com/title/tt0112792/reviews,49044
Selma,2014,Biography  History,Ava DuVernay,128 min,7.5,80,https://imdb.com/title/tt1020072/reviews,87440
Joe Bell,2020,Biography ,Reinaldo Marcus Green,90 min,5.5,61,https://imdb.com/title/tt4651466/reviews,238
Florence Foster Jenkins,2016,Biography Comedy ,Stephen Frears,111 min,6.8,71,https://imdb.com/title/tt4136084/reviews,51682
This Boy's Life,1993,Biography ,Michael Caton-Jones,115 min,7.3,60,https://imdb.com/title/tt0108330/reviews,48012
Masterminds,2016,Biography Comedy Crime,Jared Hess,95 min,5.8,47,https://imdb.com/title/tt2461150/reviews,51503
A Dangerous Method,2011,Biography  Romance,David Cronenberg,99 min,6.4,76,https://imdb.com/title/tt1571222/reviews,99490
The Snowtown Murders,2011,Biography Crime ,Justin Kurzel,119 min,6.6,66,https://imdb.com/title/tt1680114/reviews,17385
My Week with Marilyn,2011,Biography ,Simon Curtis,99 min,6.9,65,https://imdb.com/title/tt1655420/reviews,83912
The Iron Lady,2011,Biography ,Phyllida Lloyd,105 min,6.4,54,https://imdb.com/title/tt1007029/reviews,104267
Woman in Gold,2015,Biography  History,Simon Curtis,109 min,7.3,51,https://imdb.com/title/tt2404425/reviews,54738
My Left Foot,1989,Biography ,Jim Sheridan,103 min,7.9,97,https://imdb.com/title/tt0097937/reviews,69141
My Friend Dahmer,2017,Biography  Horror,Marc Meyers,107 min,6.2,68,https://imdb.com/title/tt2291540/reviews,16873
Deliver Us from Evil,2014,Action Biography Crime,Scott Derrickson,118 min,6.2,40,https://imdb.com/title/tt2377322/reviews,72294
Skin,2018,Biography Crime ,Guy Nattiv,118 min,6.9,58,https://imdb.com/title/tt6043142/reviews,12168
Never Look Away,2018,Biography  Romance,Florian Henckel von Donnersmarck,189 min,7.7,68,https://imdb.com/title/tt5311542/reviews,17289
The Killing Fields,1984,Biography  History,Roland Joffé,141 min,7.8,76,https://imdb.com/title/tt0087553/reviews,52215
Cinderella Man,2005,Biography  History,Ron Howard,144 min,8,69,https://imdb.com/title/tt0352248/reviews,177722
Driven,2018,Biography  Thriller,Nick Hamm,113 min,6.4,55,https://imdb.com/title/tt5592796/reviews,5612
Yip Man,2008,Action Biography ,Wilson Yip,106 min,8,59,https://imdb.com/title/tt1220719/reviews,212961
Hunger,2008,Biography ,Steve McQueen,96 min,7.6,82,https://imdb.com/title/tt0986233/reviews,66968
Amistad,1997,Biography  History,Steven Spielberg,155 min,7.3,63,https://imdb.com/title/tt0118607/reviews,72234
Hitchcock,2012,Biography  Romance,Sacha Gervasi,98 min,6.8,55,https://imdb.com/title/tt0975645/reviews,72527
Kill Your Darlings,2013,Biography  Romance,John Krokidas,104 min,6.5,65,https://imdb.com/title/tt1311071/reviews,35786
Rudy,1993,Biography  Sport,David Anspaugh,114 min,7.5,71,https://imdb.com/title/tt0108002/reviews,57578
Sid and Nancy,1986,Biography  Music,Alex Cox,112 min,7,76,https://imdb.com/title/tt0091954/reviews,29904
Men of Honor,2000,Biography ,George Tillman Jr.,129 min,7.2,56,https://imdb.com/title/tt0203019/reviews,108091
Kill the Irishman,2011,Biography Crime ,Jonathan Hensleigh,106 min,7.1,50,https://imdb.com/title/tt1416801/reviews,46323
The Traitor,2019,Biography Crime ,Marco Bellocchio,153 min,7.1,64,https://imdb.com/title/tt7736478/reviews,8955
Billionaire Boys Club,2018,Biography  Thriller,James Cox,108 min,5.6,30,https://imdb.com/title/tt5179598/reviews,11510
The Devils,1971,Biography  History,Ken Russell,111 min,7.8,49,https://imdb.com/title/tt0066993/reviews,14010
Belle,2013,Biography  Romance,Amma Asante,100 min,7.3,64,https://imdb.com/title/tt2404181/reviews,28608
J. Edgar,2011,Biography  Romance,Clint Eastwood,137 min,6.5,59,https://imdb.com/title/tt1616195/reviews,123476
The Duchess,2008,Biography  History,Saul Dibb,110 min,6.9,62,https://imdb.com/title/tt0864761/reviews,79020
Big Eyes,2014,Biography Crime ,Tim Burton,106 min,7,62,https://imdb.com/title/tt1126590/reviews,87007
Concussion,2015,Biography  Sport,Peter Landesman,123 min,7.2,55,https://imdb.com/title/tt3322364/reviews,88323
Anthropoid,2016,Action Biography ,Sean Ellis,120 min,7.2,59,https://imdb.com/title/tt4190530/reviews,44647
Jersey Boys,2014,Biography  Music,Clint Eastwood,134 min,6.8,54,https://imdb.com/title/tt1742044/reviews,33196
Bigger,2018,Biography  Sport,George Gallo,107 min,6.4,37,https://imdb.com/title/tt3226786/reviews,2349
Lizzie,2018,Biography Crime ,Craig William Macneill,105 min,5.8,59,https://imdb.com/title/tt5160938/reviews,6546
Escape from Alcatraz,1979,Action Biography Crime,Don Siegel,112 min,7.6,76,https://imdb.com/title/tt0079116/reviews,123520
Breathe,2017,Biography  Romance,Andy Serkis,118 min,7.2,51,https://imdb.com/title/tt5716464/reviews,19678
Love & Mercy,2014,Biography  Music,Bill Pohlad,121 min,7.4,80,https://imdb.com/title/tt0903657/reviews,36686
Don't Worry He Won't Get Far on Foot,2018,Biography Comedy ,Gus Van Sant,114 min,6.9,67,https://imdb.com/title/tt6288124/reviews,22898
Domino,2005,Action Biography Crime,Tony Scott,127 min,5.9,36,https://imdb.com/title/tt0421054/reviews,65091
Mr. Jones,2019,Biography  Thriller,Agnieszka Holland,119 min,6.9,68,https://imdb.com/title/tt6828390/reviews,7488
The Lion in Winter,1968,Biography  History,Anthony Harvey,134 min,7.9,0,https://imdb.com/title/tt0063227/reviews,29323
Stan & Ollie,2018,Biography Comedy ,Jon S. Baird,98 min,7.2,75,https://imdb.com/title/tt3385524/reviews,33707
I'm Not There,2007,Biography  Music,Todd Haynes,135 min,6.9,73,https://imdb.com/title/tt0368794/reviews,56762
Christiane F.,1981,Biography ,Uli Edel,138 min,7.6,0,https://imdb.com/title/tt0082176/reviews,22674
Jackie,2016,Biography  History,Pablo Larraín,100 min,6.7,81,https://imdb.com/title/tt1619029/reviews,73714
Fire in the Sky,1993,Biography  Fantasy,Robert Lieberman,109 min,6.6,42,https://imdb.com/title/tt0106912/reviews,22343
Stardust,2020,Biography  Music,Gabriel Range,109 min,4,35,https://imdb.com/title/tt9694312/reviews,937
Patton,1970,Biography  War,Franklin J. Schaffner,172 min,7.9,91,https://imdb.com/title/tt0066206/reviews,94420
A Royal Affair,2012,Biography  History,Nikolaj Arcel,137 min,7.5,73,https://imdb.com/title/tt1276419/reviews,44823
The Runaways,2010,Biography  Music,Floria Sigismondi,106 min,6.5,65,https://imdb.com/title/tt1017451/reviews,46726
Hidalgo,2004,Action Adventure Biography,Joe Johnston,136 min,6.7,54,https://imdb.com/title/tt0317648/reviews,77831
A Futile and Stupid Gesture,2018,Biography Comedy,David Wain,101 min,6.8,55,https://imdb.com/title/tt5566790/reviews,14255
I Saw the Light,2015,Biography  Music,Marc Abraham,123 min,5.8,47,https://imdb.com/title/tt1490785/reviews,6482
Becoming Jane,2007,Biography  Romance,Julian Jarrold,120 min,7,55,https://imdb.com/title/tt0416508/reviews,58788
Pride,2014,Biography Comedy ,Matthew Warchus,119 min,7.8,79,https://imdb.com/title/tt3169706/reviews,52612
The Man with the Iron Heart,2017,Action Biography Thriller,Cédric Jimenez,120 min,6.4,0,https://imdb.com/title/tt3296908/reviews,14550
Elizabeth: The Golden Age,2007,Biography  History,Shekhar Kapur,114 min,6.8,45,https://imdb.com/title/tt0414055/reviews,68378
The Message,1976,Biography  History,Moustapha Akkad,177 min,8.2,0,https://imdb.com/title/tt0074896/reviews,44390
Respect,2021,Biography  Music,Liesl Tommy,NA,NA,0,https://imdb.com/title/tt2452150/reviews,NA
Ali,2001,Biography  Sport,Michael Mann,157 min,6.8,65,https://imdb.com/title/tt0248667/reviews,94392
Agora,2009,Adventure Biography ,Alejandro Amenábar,127 min,7.2,55,https://imdb.com/title/tt1186830/reviews,66569
Notorious,2009,Biography Crime ,George Tillman Jr.,122 min,6.7,60,https://imdb.com/title/tt0472198/reviews,41392
The People vs. Larry Flynt,1996,Biography ,Milos Forman,130 min,7.3,79,https://imdb.com/title/tt0117318/reviews,88960
Maestro,2021,Biography  Music,Bradley Cooper,NA,NA,0,https://imdb.com/title/tt5535276/reviews,NA
All Eyez on Me,2017,Biography  Music,Benny Boom,139 min,5.9,38,https://imdb.com/title/tt1666185/reviews,21475
Miss Potter,2006,Biography  Romance,Chris Noonan,88 min,6.9,57,https://imdb.com/title/tt0482546/reviews,28103
Charlie Says,2018,Biography Crime ,Mary Harron,110 min,5.8,57,https://imdb.com/title/tt1759744/reviews,3128
Man on the Moon,1999,Biography Comedy ,Milos Forman,118 min,7.4,58,https://imdb.com/title/tt0125664/reviews,125176
La Vie En Rose,2007,Biography  Music,Olivier Dahan,140 min,7.6,66,https://imdb.com/title/tt0450188/reviews,83407
Jobs,2013,Biography ,Joshua Michael Stern,128 min,6,44,https://imdb.com/title/tt2357129/reviews,94336
Invincible,2006,Biography  Sport,Ericson Core,105 min,7.1,63,https://imdb.com/title/tt0445990/reviews,66915
Same Kind of Different as Me,2017,Biography ,Michael Carney,119 min,6.6,47,https://imdb.com/title/tt1230168/reviews,6699
Sergio,2020,Biography  History,Greg Barker,118 min,6.1,55,https://imdb.com/title/tt8750570/reviews,8514
Dragon: The Bruce Lee Story,1993,Action Biography ,Rob Cohen,120 min,7,69,https://imdb.com/title/tt0106770/reviews,28130
Stronger,2017,Biography ,David Gordon Green,119 min,6.9,76,https://imdb.com/title/tt3881784/reviews,41436
Private Parts,1997,Biography Comedy ,Betty Thomas,109 min,6.9,67,https://imdb.com/title/tt0119951/reviews,34217
Winchester,2018,Biography  Horror,Michael Spierig,99 min,5.5,28,https://imdb.com/title/tt1072748/reviews,31139
Devil's Knot,2013,Biography Crime ,Atom Egoyan,114 min,6.1,42,https://imdb.com/title/tt0804463/reviews,20602
Henry: Portrait of a Serial Killer,1986,Biography Crime ,John McNaughton,83 min,7,80,https://imdb.com/title/tt0099763/reviews,32565
Goodbye Christopher Robin,2017,Biography  Family,Simon Curtis,107 min,7.1,54,https://imdb.com/title/tt1653665/reviews,25252
Percy Vs Goliath,2020,Biography ,Clark Johnson,120 min,6.7,0,https://imdb.com/title/tt8976696/reviews,77
Lust for Life,1956,Biography ,Vincente Minnelli,122 min,7.4,0,https://imdb.com/title/tt0049456/reviews,10798
A Private War,2018,Biography  War,Matthew Heineman,110 min,6.7,75,https://imdb.com/title/tt2368254/reviews,17178
The Grandmaster,2013,Action Biography ,Kar-Wai Wong,130 min,6.6,73,https://imdb.com/title/tt1462900/reviews,31969
The Kid,2019,Biography  Western,Vincent D'Onofrio,100 min,5.9,51,https://imdb.com/title/tt4975920/reviews,7069
Eddie the Eagle,2015,Biography Comedy ,Dexter Fletcher,106 min,7.4,54,https://imdb.com/title/tt1083452/reviews,86947
Rescue Dawn,2006,Action Biography ,Werner Herzog,120 min,7.3,77,https://imdb.com/title/tt0462504/reviews,101869
The Diving Bell and the Butterfly,2007,Biography ,Julian Schnabel,112 min,8,92,https://imdb.com/title/tt0401383/reviews,103932
Love Me or Leave Me,1955,Biography  Music,Charles Vidor,122 min,7.1,0,https://imdb.com/title/tt0048317/reviews,3773
Testament of Youth,2014,Biography  History,James Kent,129 min,7.3,76,https://imdb.com/title/tt1441953/reviews,26965
Aguirre the Wrath of God,1972,Action Adventure Biography,Werner Herzog,95 min,7.9,0,https://imdb.com/title/tt0068182/reviews,53076
Breakthrough,2019,Biography ,Roxann Dawson,116 min,6.3,46,https://imdb.com/title/tt7083526/reviews,8584
Quills,2000,Biography ,Philip Kaufman,124 min,7.3,70,https://imdb.com/title/tt0180073/reviews,51984
All Is True,2018,Biography  History,Kenneth Branagh,101 min,6.2,59,https://imdb.com/title/tt9206798/reviews,3673
Burden,2018,Biography  History,Andrew Heckler,117 min,6.7,57,https://imdb.com/title/tt5314450/reviews,2557
The Express,2008,Biography  Sport,Gary Fleder,130 min,7.3,58,https://imdb.com/title/tt0469903/reviews,20114
Silkwood,1983,Biography  History,Mike Nichols,131 min,7.2,64,https://imdb.com/title/tt0086312/reviews,18574
A Night to Remember,1958,Biography  History,Roy Ward Baker,123 min,7.9,0,https://imdb.com/title/tt0051994/reviews,13897
Megan Leavey,2017,Biography  War,Gabriela Cowperthwaite,116 min,7.1,66,https://imdb.com/title/tt4899370/reviews,21960
A Walk in the Woods,2015,Adventure Biography Comedy,Ken Kwapis,104 min,6.4,51,https://imdb.com/title/tt1178665/reviews,25297
Quiz Show,1994,Biography  History,Robert Redford,133 min,7.5,92,https://imdb.com/title/tt0110932/reviews,65444
Kill the Messenger,2014,Biography Crime ,Michael Cuesta,112 min,6.9,60,https://imdb.com/title/tt1216491/reviews,44924
The Old Man & the Gun,2018,Biography Comedy Crime,David Lowery,93 min,6.7,80,https://imdb.com/title/tt2837574/reviews,41234
Whiskey Tango Foxtrot,2016,Biography Comedy ,Glenn Ficarra,112 min,6.6,57,https://imdb.com/title/tt3553442/reviews,50201
Pawn Sacrifice,2014,Biography  Sport,Edward Zwick,115 min,7,65,https://imdb.com/title/tt1596345/reviews,41536
The World's Fastest Indian,2005,Biography  Sport,Roger Donaldson,127 min,7.8,68,https://imdb.com/title/tt0412080/reviews,52376
Pollock,2000,Biography ,Ed Harris,122 min,7,77,https://imdb.com/title/tt0183659/reviews,27083
Mommie Dearest,1981,Biography ,Frank Perry,129 min,6.7,55,https://imdb.com/title/tt0082766/reviews,14606
Gotti,2018,Biography Crime ,Kevin Connolly,112 min,4.8,24,https://imdb.com/title/tt1801552/reviews,14023
Safety,2020,Biography  Sport,Reginald Hudlin,122 min,6.8,55,https://imdb.com/title/tt10649016/reviews,2825
Lorenzo's Oil,1992,Biography ,George Miller,129 min,7.3,80,https://imdb.com/title/tt0104756/reviews,20851
Andrei Rublev,1966,Biography  History,Andrei Tarkovsky,205 min,8.1,0,https://imdb.com/title/tt0060107/reviews,48132
The Tale,2018,Biography  Mystery,Jennifer Fox,114 min,7.3,90,https://imdb.com/title/tt4015500/reviews,15863
A Street Cat Named Bob,2016,Biography  Family,Roger Spottiswoode,103 min,7.4,54,https://imdb.com/title/tt3606888/reviews,28648
Marshall,2017,Biography Crime ,Reginald Hudlin,118 min,7.3,66,https://imdb.com/title/tt5301662/reviews,21519
Brian Banks,2018,Biography  Sport,Tom Shadyac,99 min,7.2,58,https://imdb.com/title/tt3920820/reviews,4798
The Glorias,2020,Biography  History,Julie Taymor,139 min,5.5,58,https://imdb.com/title/tt7435316/reviews,2291
The Devil's Double,2011,Biography  Thriller,Lee Tamahori,109 min,7.1,52,https://imdb.com/title/tt1270262/reviews,60499
The Great Debaters,2007,Biography  Romance,Denzel Washington,126 min,7.5,65,https://imdb.com/title/tt0427309/reviews,56422
Stockholm,2018,Biography Comedy Crime,Robert Budreau,92 min,6.1,54,https://imdb.com/title/tt6474040/reviews,11140
Bad Blood,I,Biography ,Adam McKay,NA,NA,0,https://imdb.com/title/tt5795144/reviews,NA
Stand and Deliver,1988,Biography ,Ramón Menéndez,103 min,7.3,77,https://imdb.com/title/tt0094027/reviews,17146
Saina,2021,Biography  Sport,Amole Gupte,135 min,2.4,0,https://imdb.com/title/tt9176086/reviews,750
The Heist of the Century,2020,Action Biography Comedy,Ariel Winograd,114 min,7.2,0,https://imdb.com/title/tt10948718/reviews,5234
The Sessions,2012,Biography Comedy ,Ben Lewin,95 min,7.2,79,https://imdb.com/title/tt1866249/reviews,41346
The King and I,1956,Biography  Musical,Walter Lang,133 min,7.4,72,https://imdb.com/title/tt0049408/reviews,23975
Untitled Elvis Presley Project,2022,Biography  Music,Baz Luhrmann,NA,NA,0,https://imdb.com/title/tt3704428/reviews,NA
Orlando,1992,Biography  Fantasy,Sally Potter,94 min,7.2,74,https://imdb.com/title/tt0107756/reviews,14907
The Front Runner,2018,Biography  History,Jason Reitman,113 min,6.1,61,https://imdb.com/title/tt7074886/reviews,11828
Quo Vadis,1951,Biography  History,Mervyn LeRoy,171 min,7.2,0,https://imdb.com/title/tt0043949/reviews,13855
